params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon"": 0.3}",8.420701635684964,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon"": 0.3}",8.447656721366002,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon"": 0.5}",8.500670554574754,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon"": 0.5}",8.424021938008082,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon"": 0.5}",8.48491629772343,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon"": 0.5}",8.42607211331142,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon"": 0.5}",8.42000049838498,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon"": 0.5}",8.430619122736971,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon"": 0.5}",8.496176026616922,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon"": 0.5}",8.39728357435797,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon"": 0.5}",8.533618344197748,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.5, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon"": 0.5}",8.463976947420633,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon"": 0.1}",33.45366868109977,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.1}",2.369025135980337,100,0.0714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.7755575615628914e-17
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon"": 0.1}",2.3155578477917516,100,0.0714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.7755575615628914e-17
