params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon"": 0.1}",6.343712833492646,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon"": 0.1}",6.461590739701933,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1}",6.472215027521088,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon"": 0.3}",9.730410254048365,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.3}",6.511220084619708,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon"": 0.3}",6.523210400845528,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon"": 0.3}",6.441680252695733,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon"": 0.3}",6.437713559927943,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3}",6.61623323519143,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon"": 0.3}",6.496207742035949,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon"": 0.3}",6.55484351083669,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon"": 0.3}",6.489167296570486,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3}",6.563680030688374,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon"": 0.5}",9.777754578536587,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5}",6.678804358906746,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon"": 0.5}",6.599146175611168,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon"": 0.5}",6.6316850628682005,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon"": 0.5}",6.664818991796892,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5}",6.600357025003177,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon"": 0.5}",6.649877631341951,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon"": 0.5}",6.588705006580312,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon"": 0.5}",6.56054700036384,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5}",6.680370118941028,100,0.024999999999999994,0.025,0.025,0.025,6.938893903907228e-18
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon"": 0.1}",9.808430184923964,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon"": 0.1}",9.679068654065304,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon"": 0.1}",9.744191736320317,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon"": 0.1}",9.775975494552767,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon"": 0.1}",9.82746661008241,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon"": 0.1}",9.74462631307506,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon"": 0.1}",9.693569774299249,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon"": 0.1}",9.721645471453485,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon"": 0.1}",9.725335409435502,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon"": 0.1}",9.901796225412,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon"": 0.3}",9.705095308609998,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon"": 0.3}",9.718831483141003,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon"": 0.3}",9.809661422798854,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon"": 0.3}",9.672250971662834,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon"": 0.3}",9.819517366835498,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon"": 0.3}",9.763176057576857,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon"": 0.3}",9.731495374457154,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon"": 0.3}",9.746163378205893,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon"": 0.3}",9.782614211377222,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon"": 0.3}",9.722905781796726,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon"": 0.5}",9.724558004103528,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon"": 0.5}",9.800543617385301,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon"": 0.5}",9.684188428855123,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon"": 0.5}",9.758534657024029,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon"": 0.5}",9.659989941681488,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon"": 0.5}",9.753069410704484,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon"": 0.5}",9.695744545892012,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon"": 0.5}",9.72174288309725,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon"": 0.5}",9.731629409859124,100,0.0,0.0,0.0,0.0,0.0
"{""epsilon_decay"": 0.0001, ""alpha"": 0.9, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon"": 0.5}",9.686621832138371,100,0.0,0.0,0.0,0.0,0.0
